Prod id;07/04/2025;14/04/2025;21/04/2025;28/04/2025
36304;0.608428571;0.609142857;0.607121693;0.613385714
36305;0.079428571;0.079785714;0.079719577;0.081478571
36306;0.266642857;0.267714286;0.26784127;0.272257143
36307;0.318357143;0.319785714;0.32023545;0.32465
36308;0.194714286;0.195428571;0.195304233;0.198521429
36309;0.090214286;0.090928571;0.090664021;0.092392857
36310;0.031928571;0.031928571;0.031449735;0.031478571
36311;0.070357143;0.070571429;0.070730159;0.072042857
36312;0.840642857;0.8445;0.845417989;0.858171429
36314;0.292;0.293642857;0.293936508;0.298307143
36315;0.115285714;0.115785714;0.115875661;0.117607143
36316;0.101928571;0.102285714;0.102685185;0.104085714
36317;0.01;0.01;0.01;0.01
36318;0.737071429;0.740357143;0.7404709;0.749864286
36319;1.302642857;1.306428571;1.304044974;1.31895
36320;0.246785714;0.247785714;0.247550265;0.251128571
36321;0;0;0;0
36322;0;0;0;0
36323;0.284071429;0.286;0.286034392;0.290564286
36324;0.177857143;0.178142857;0.178269841;0.180564286
36325;0;0;0;0
36326;0;0;0;0
36327;0;0;0;0
36329;0;0;0;0
36372;0;0;0;0
36373;0;0;0;0
36378;0.688214286;0.690928571;0.690179894;0.698735714
36379;0.424642857;0.425428571;0.423849206;0.427471429
36383;0;0;0;0
36384;0;0;0;0
36385;0.115285714;0.115785714;0.115875661;0.117607143
36386;0;0;0;0
36387;0;0;0;0
36388;0.0875;0.087428571;0.087248677;0.087957143
36389;0.034142857;0.034714286;0.034640212;0.035564286
36390;0.307928571;0.309;0.309224868;0.314085714
36391;1.262857143;1.237071429;1.318412698;1.157035714
36392;0.238357143;0.239571429;0.239439153;0.242957143
36393;0.245357143;0.245857143;0.246248677;0.25
36394;0.079428571;0.079785714;0.079719577;0.081478571
36395;0.344714286;0.346285714;0.344568783;0.346907143
36396;0.328857143;0.330428571;0.330674603;0.335564286
36397;0.115285714;0.115785714;0.115875661;0.117607143
36398;0.183428571;0.183714286;0.183558201;0.185778571
36399;0.372214286;0.373857143;0.374227513;0.38
36400;0.043642857;0.043928571;0.043910053;0.044085714
36401;2.402714286;2.407785714;2.398179894;2.419107143
36402;1.297071429;1.3005;1.295253968;1.306207143
36403;1.614714286;1.618214286;1.611568783;1.625292857
36404;0.194714286;0.195428571;0.195304233;0.198521429
36405;5.545428571;5.568714286;5.56842328;5.642064286
36406;3.908714286;3.923071429;3.919833333;3.968328571
36407;4.317142857;4.328428571;4.315584656;4.357707143
36409;0;0;0;0
36411;5.925928571;5.943642857;5.930902116;5.996092857
36412;0.969571429;0.974285714;0.974989418;0.9893
36417;3.687214286;3.697214286;3.687534392;3.72615
36427;0.159214286;0.160357143;0.160878307;0.162957143
36428;0.186571429;0.187571429;0.187259259;0.189435714
36429;0.296642857;0.297714286;0.297989418;0.302607143
36430;0.159214286;0.160357143;0.160878307;0.162957143
36433;21.20557143;21.26278571;21.20258995;21.41542143
36448;8.665785714;1.017428571;1.072891534;0.968328571
36449;9.732428571;2.118714286;2.238653439;2.018935714
36450;9.370285714;1.745928571;1.851171958;1.652335714
36451;5.900142857;5.921785714;5.916452381;5.988971429
36452;0.054928571;0.055857143;0.055436508;0.056128571
36453;0.823642857;0.827714286;0.828608466;0.841128571
36454;0.911;0.913785714;0.911920635;0.921342857
36455;0.095857143;0.096642857;0.096743386;0.097392857
36456;3.539071429;3.555785714;3.558481481;3.609728571
36457;1.409357143;1.415714286;1.415648148;1.43325
36458;0.272285714;0.274;0.274002646;0.277392857
36459;0.621357143;0.623857143;0.622563492;0.62965
36460;1.0085;1.013428571;1.014269841;1.029864286
36473;0.875285714;0.878071429;0.876121693;0.885428571
36474;2.0855;2.089071429;2.07947619;2.0972
36475;1.806428571;1.810857143;1.804851852;1.82325
36476;13.32585714;13.37121429;13.34944444;13.5031
36491;22.56557143;22.61514286;22.5303254;22.73312857
36492;22.36814286;22.434;22.3803836;22.61802857
36496;0.364571429;0.366357143;0.367269841;0.373171429
36497;0.370785714;0.372357143;0.371976191;0.376692857
36504;8.534071429;8.610357143;8.332497354;8.274285714
36505;2.918285714;2.964928571;2.778626984;2.707414286
36506;3.0435;3.177571429;2.595375661;2.303328571
36510;0.737857143;0.741857143;0.74294709;0.754085714
36511;0.090714286;0.090928571;0.090664021;0.092392857
36512;3.727214286;3.741214286;3.738449735;3.785371429
36513;0.7465;0.748357143;0.745814815;0.752121429
36514;0.85;0.851;0.848224868;0.857257143
36515;0.5445;0.547428571;0.547571429;0.555778571
36516;0.709;0.712428571;0.712507937;0.722607143
36517;0.229571429;0.230857143;0.230955027;0.233521429
